total_flow_packets,total_fw_packets,total_bw_packets,flow_duration,flow_down_up_ratio,flow_total_SYN_flag,flow_total_RST_flag,flow_total_PSH_flag,flow_total_ACK_flag,flow_total_URG_flag,flow_total_CWE_flag,flow_total_ECE_flag,flow_total_FIN_flag,flow_total_http_get_packets,flow_total_http_2xx_packets,flow_total_http_4xx_packets,flow_total_http_5xx_packets,flow_websocket_packts_per_second,fw_websocket_packts_per_second,bw_websocket_packts_per_second,flow_websocket_bytes_per_second,fw_websocket_bytes_per_second,bw_websocket_bytes_per_second,flow_total_websocket_ping_packets,flow_total_websocket_pong_packets,flow_total_websocket_close_packets,flow_total_websocket_data_messages,flow_total_ocpp16_heartbeat_packets,flow_total_ocpp16_resetHard_packets,flow_total_ocpp16_resetSoft_packets,flow_total_ocpp16_unlockconnector_packets,flow_total_ocpp16_starttransaction_packets,flow_total_ocpp16_remotestarttransaction_packets,flow_total_ocpp16_authorize_not_accepted_packets,flow_total_ocpp16_setchargingprofile_packets,flow_avg_ocpp16_setchargingprofile_limit,flow_max_ocpp16_setchargingprofile_limit,flow_min_ocpp16_setchargingprofile_limit,flow_avg_ocpp16_setchargingprofile_minchargingrate,flow_min_ocpp16_setchargingprofile_minchargingrate,flow_max_ocpp16_setchargingprofile_minchargingrate,flow_total_ocpp16_metervalues,flow_min_ocpp16_metervalues_soc,flow_max_ocpp16_metervalues_soc,flow_avg_ocpp16_metervalues_wh_diff,flow_max_ocpp16_metervalues_wh_diff,flow_min_ocpp16_metervalues_wh_diff,label
11,6,5,5143.0,0.8333333333333334,3,0,2,9,0,0,0,2,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
11,6,5,3560.0,0.8333333333333334,3,0,2,9,0,0,0,2,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
47,23,24,118295120.0,1.0434782608695652,0,0,24,47,0,0,0,0,0,0,0,0,2.028824181420164e-07,9.29877749817575e-08,1.0989464316025885e-07,3.93591891195e-05,3.01618528304e-05,9.1973362891e-06,4,3,0,17,2,0,0,0,0,0,0,7,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
48,24,24,114239902.0,1.0,0,0,25,48,0,0,0,0,0,0,0,0,2.188377227424443e-07,1.0504210691637324e-07,1.1379561582607101e-07,3.5766837405e-05,4.4817965617e-06,3.12850408432e-05,5,4,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
2,1,1,0.0,1.0,0,0,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,2,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
125,64,61,118512885.0,0.953125,0,0,65,125,0,0,0,0,0,0,0,0,5.484635700160368e-07,2.700128344694335e-07,2.784507355466032e-07,5.67195710407e-05,4.71847428235e-05,9.5348282172e-06,5,4,0,56,0,0,0,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
107,55,52,92232238.0,0.9454545454545454,0,0,54,107,0,0,0,0,0,0,0,0,5.854785828790147e-07,3.035814874187484e-07,2.818970954602663e-07,7.60580047943e-05,1.07120896274e-05,6.53459151668e-05,4,6,0,44,0,0,0,0,4,4,3,0,0.0,0,0,0.0,0,0,4,0.0,0.0,3.333333333333333,6,0,cyberattack_ocpp16_doc_idtag
1718,940,778,119811244.0,0.8276595744680851,0,0,961,1718,0,0,0,0,0,0,0,0,8.0209500203e-06,3.989608855e-06,4.0313411652e-06,0.000613865590111,0.0002633141844349,0.000350551405676,0,0,0,961,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
44,22,22,112419489.0,1.0,0,0,23,44,0,0,0,0,0,0,0,0,2.0459086057578505e-07,9.78478028840711e-08,1.0674305769171393e-07,3.06174670479e-05,3.9317026249e-06,2.66857644229e-05,5,4,0,14,2,0,0,0,0,0,0,5,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
121,55,66,118132406.0,1.2,0,0,66,121,0,0,0,0,0,0,0,0,5.586951306147104e-07,2.793475653073552e-07,2.793475653073552e-07,6.31325497594e-05,5.29829215532e-05,1.01496282061e-05,4,4,0,58,0,0,0,0,5,3,4,0,0.0,0,0,0.0,0,0,11,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
3,2,1,2082528.0,0.5,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,normal
15,8,7,60062558.0,0.875,0,0,9,15,0,0,0,0,0,0,0,0,8.324653771822371e-08,3.329861508728949e-08,4.994792263093424e-08,3.662847659601844e-07,1.9979169052373694e-07,1.6649307543644745e-07,3,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,normal
97,46,51,119212630.0,1.108695652173913,0,0,55,97,0,0,0,0,0,0,0,0,4.613605118853598e-07,2.013209506408843e-07,2.600395612444756e-07,4.74026955029e-05,3.46439802561e-05,1.27587152468e-05,5,3,0,47,0,0,0,0,3,9,3,0,0.0,0,0,0.0,0,0,6,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
1688,943,745,119828288.0,0.7900318133616119,0,0,965,1688,0,0,0,0,0,0,0,0,8.053190245e-06,3.9890413856e-06,4.0641488594e-06,0.0006160064641831,0.0002632767314509,0.0003527297327322,1,0,0,964,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
11,6,5,14271.0,0.8333333333333334,3,0,2,9,0,0,0,2,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
1667,956,711,119791665.0,0.7437238493723849,0,0,959,1667,0,0,0,0,0,0,0,0,8.0055653287e-06,3.990260925e-06,4.0153044036e-06,0.0006118372259038,0.0002633572210554,0.0003484800048484,1,0,0,958,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
126,63,63,107255759.0,1.0,0,0,65,126,0,0,0,0,0,0,0,0,6.060280641900078e-07,2.983522777550808e-07,3.0767578643492704e-07,6.26726253459e-05,5.21370605377e-05,1.05355648082e-05,5,4,0,56,0,0,0,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
40,20,20,107507799.0,1.0,0,0,21,40,0,0,0,0,0,0,0,0,1.9533466590642414e-07,9.30165075744877e-08,1.0231815833193644e-07,2.60632254223e-05,3.4788173832e-06,2.2584408039e-05,5,4,0,12,2,0,0,0,0,0,0,4,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
1700,954,746,119879608.0,0.7819706498951782,0,0,958,1700,0,0,0,0,0,0,0,0,7.9913507892e-06,3.9873336923e-06,4.0040170968e-06,0.0006113383353739,0.0002631640236928,0.000348174311681,0,0,0,958,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
11,6,5,46681.0,0.8333333333333334,3,0,2,9,0,0,0,2,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
14,8,6,60064214.0,0.75,0,0,9,14,0,0,0,0,0,0,0,0,8.32442425701267e-08,3.3297697028050685e-08,4.9946545542076014e-08,3.6627466730855753e-07,1.997861821683041e-07,1.6648848514025342e-07,3,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,normal
1728,944,784,119795881.0,0.8305084745762712,0,0,961,1728,0,0,0,0,0,0,0,0,8.0219786521e-06,3.990120495e-06,4.0318581571e-06,0.0006139443141621,0.0002633479526729,0.0003505963614892,0,0,0,961,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
46,19,27,113252274.0,1.4210526315789471,0,0,27,46,0,0,0,0,0,0,0,0,2.3840580896415377e-07,8.829844776450141e-08,1.5010736119965238e-07,6.01842219962e-05,3.2847022568e-06,5.68995197394e-05,5,3,0,19,2,0,0,0,0,0,0,10,82.0,90,10,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
49,24,25,104128177.0,1.0416666666666667,0,0,25,49,0,0,0,0,0,0,0,0,2.40088712971514e-07,1.1524258222632669e-07,1.2484613074518724e-07,3.92785134421e-05,4.9362239386e-06,3.43422895034e-05,5,4,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
45,22,23,118590486.0,1.0454545454545454,0,0,23,45,0,0,0,0,0,0,0,0,1.93944731789024e-07,9.275617607301145e-08,1.0118855571601248e-07,2.90579802497e-05,3.7439765614e-06,2.53140036882e-05,5,4,0,14,2,0,0,0,0,0,0,5,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
1730,954,776,119560779.0,0.8134171907756813,0,0,956,1730,0,0,0,0,0,0,0,0,7.9959331813e-06,3.9896026438e-06,4.0063305375e-06,0.000611688888377,0.0002633137744945,0.0003483751138824,0,0,0,956,478,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
94,41,53,116669954.0,1.2926829268292683,0,0,53,94,0,0,0,0,0,0,0,0,4.542729141729156e-07,2.2285086355652457e-07,2.314220506163909e-07,4.52987236113e-05,3.70446704727e-05,8.2540531386e-06,5,4,0,44,0,0,0,0,3,4,3,0,0.0,0,0,0.0,0,0,6,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
49,24,25,116163217.0,1.0416666666666667,0,0,25,49,0,0,0,0,0,0,0,0,2.1521442540627985e-07,1.0330292419501433e-07,1.1191150121126553e-07,4.00987517416e-05,3.0732619948e-05,9.3661317936e-06,4,4,0,17,2,0,0,0,0,0,0,7,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
11,6,5,10163.0,0.8333333333333334,3,0,2,9,0,0,0,2,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
52,26,26,104964252.0,1.0,0,0,27,52,0,0,0,0,0,0,0,0,2.5723043308115986e-07,1.2385169000203992e-07,1.3337874307911993e-07,4.45294460822e-05,3.40687418036e-05,1.04607042786e-05,5,5,0,17,2,0,0,0,0,0,0,7,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
3,2,1,102376979.0,0.5,0,0,3,3,0,0,0,0,0,0,0,0,2.9303462841973493e-08,1.9535641894648992e-08,9.767820947324494e-09,1.68201876712e-05,1.12134584475e-05,5.6067292237e-06,0,0,0,3,0,0,0,0,0,0,0,3,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
1713,769,944,119757311.0,1.2275682704811444,0,0,960,1713,0,0,0,0,0,0,0,0,8.016212054e-06,4.0331566896e-06,3.9830553643e-06,0.0006137662860516,0.0003508846320038,0.0002628816540478,0,0,0,960,477,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
52,26,26,119381543.0,1.0,0,0,27,52,0,0,0,0,0,0,0,0,2.2616561422731825e-07,1.0889455499833841e-07,1.1727105922897981e-07,3.9151780774e-05,2.99543791287e-05,9.1974016452e-06,5,5,0,17,2,0,0,0,0,0,0,7,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
1742,947,795,119786581.0,0.839493136219641,0,0,962,1742,0,0,0,0,0,0,0,0,8.0309496436e-06,3.9904302803e-06,4.0405193633e-06,0.0006140420687021,0.0002633683985019,0.0003506736702001,1,0,0,961,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
112,52,60,115422460.0,1.1538461538461535,0,0,60,112,0,0,0,0,0,0,0,0,5.198295028541239e-07,2.512509263794932e-07,2.685785764746307e-07,5.75364621409e-05,4.83441437654e-05,9.1923183754e-06,5,4,0,51,0,0,0,0,3,4,3,0,0.0,0,0,0.0,0,0,9,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
11,6,5,5014.0,0.8333333333333334,3,0,2,9,0,0,0,2,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
11,6,5,6133.0,0.8333333333333334,3,0,2,9,0,0,0,2,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
48,23,25,108166459.0,1.0869565217391304,0,0,25,48,0,0,0,0,0,0,0,0,2.3112525112798605e-07,1.1094012054143329e-07,1.2018513058655272e-07,3.78120910845e-05,4.7519351631e-06,3.30601559213e-05,5,4,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
1737,947,790,119836208.0,0.8342133051742344,0,0,961,1737,0,0,0,0,0,0,0,0,8.0192791147e-06,3.988777749e-06,4.0305013656e-06,0.0006137377110597,0.0002632593314367,0.0003504783796229,0,0,0,961,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
1736,954,782,119559984.0,0.8197064989517819,0,0,955,1736,0,0,0,0,0,0,0,0,7.9876223469e-06,3.9896291722e-06,3.9979931747e-06,0.0006109652875162,0.0002633155253684,0.0003476497621478,0,0,0,955,478,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
128,63,65,115870150.0,1.031746031746032,0,0,66,128,0,0,0,0,0,0,0,0,5.696031290198554e-07,2.7617121407023293e-07,2.934319149496225e-07,6.09993169077e-05,5.13246940648e-05,9.6746228428e-06,5,4,0,57,0,0,0,0,3,4,3,0,0.0,0,0,0.0,0,0,9,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
109,61,48,115842173.0,0.7868852459016393,0,0,62,109,0,0,0,0,0,0,0,0,5.352109546494781e-07,2.6760547732473904e-07,2.6760547732473904e-07,5.38145982465e-05,9.0813213595e-06,4.47332768869e-05,4,4,0,54,0,0,0,0,3,4,3,0,0.0,0,0,0.0,0,0,7,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
45,22,23,102338966.0,1.0454545454545454,0,0,23,45,0,0,0,0,0,0,0,0,2.247433299257685e-07,1.0748594039928057e-07,1.1725738952648788e-07,3.36724136923e-05,4.3385234124e-06,2.93338902798e-05,5,4,0,14,2,0,0,0,0,0,0,5,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
11,6,5,9968.0,0.8333333333333334,3,0,2,9,0,0,0,2,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
1720,956,764,119783683.0,0.799163179916318,0,0,957,1720,0,0,0,0,0,0,0,0,7.9894020289e-06,3.9905268232e-06,3.9988752057e-06,0.0006111015972016,0.0002633747703349,0.0003477268268667,0,0,0,957,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
99,47,52,116292207.0,1.1063829787234043,0,0,53,99,0,0,0,0,0,0,0,0,4.557485094422536e-07,2.235747404811055e-07,2.32173768961148e-07,4.4998716036e-05,3.67178516097e-05,8.2808644262e-06,5,4,0,44,0,0,0,0,3,4,3,0,0.0,0,0,0.0,0,0,6,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
48,24,24,118677710.0,1.0,0,0,25,48,0,0,0,0,0,0,0,0,2.1065455341192546e-07,1.0111418563772421e-07,1.0954036777420125e-07,3.44293802096e-05,4.3142052538e-06,3.01151749557e-05,5,4,0,16,2,0,0,0,0,0,0,6,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
41,20,21,101669511.0,1.05,0,0,21,41,0,0,0,0,0,0,0,0,2.065515983449552e-07,9.83579039737882e-08,1.08193694371167e-07,2.75205415318e-05,3.6589140278e-06,2.3861627504e-05,5,4,0,12,2,0,0,0,0,0,0,4,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
49,24,25,109472030.0,1.0416666666666667,0,0,25,49,0,0,0,0,0,0,0,0,2.2836883540023885e-07,1.0961704099211461e-07,1.1875179440812421e-07,4.25496814117e-05,3.26110696951e-05,9.9386117166e-06,4,4,0,17,2,0,0,0,0,0,0,7,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
45,22,23,116143714.0,1.0454545454545454,0,0,23,45,0,0,0,0,0,0,0,0,1.980305193271157e-07,9.471024837383797e-08,1.0332027095327777e-07,2.96701378087e-05,3.8228500252e-06,2.58472877834e-05,5,4,0,14,2,0,0,0,0,0,0,5,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
45,18,27,104237184.0,1.5,0,0,27,45,0,0,0,0,0,0,0,0,2.590246490158445e-07,9.593505519105353e-08,1.6308959382479097e-07,7.08960057861e-05,3.5687840531e-06,6.7327221733e-05,5,4,0,18,2,0,0,0,0,0,0,11,82.72727272727273,90,10,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
2,1,1,0.0,1.0,0,0,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,2,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
39,16,23,95501826.0,1.4375,0,0,23,39,0,0,0,0,0,0,0,0,2.408330915054965e-07,7.329702784949894e-08,1.6753606365599757e-07,6.45851525393e-05,3.1203591855e-06,6.14647933537e-05,4,3,0,16,2,0,0,0,0,0,0,10,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
5,2,3,53446834.0,1.5,0,0,3,5,0,0,0,0,0,0,0,0,5.6130546479142255e-08,3.742036431942817e-08,1.8710182159714086e-08,6.2866212056e-06,4.1910808037e-06,2.0955404018e-06,0,0,0,3,0,0,0,0,0,3,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,normal
123,62,61,106354695.0,0.9838709677419356,0,0,65,123,0,0,0,0,0,0,0,0,6.111624879371805e-07,3.008799940613812e-07,3.102824938757993e-07,6.36549237436e-05,5.28044389577e-05,1.08504847858e-05,5,4,0,56,0,0,0,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
119,60,59,101465416.0,0.9833333333333332,0,0,63,119,0,0,0,0,0,0,0,0,6.209012142620103e-07,3.0552281971622724e-07,3.15378394545783e-07,6.49285269771e-05,5.46590180047e-05,1.02695089723e-05,5,4,0,54,0,0,0,0,4,3,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
1727,937,790,119822135.0,0.8431163287086446,0,0,964,1727,0,0,0,0,0,0,0,0,8.0452580819e-06,3.9892462273e-06,4.0560118545e-06,0.0006159880225803,0.0002632902510041,0.0003526977715761,0,0,0,964,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
1736,938,798,119795342.0,0.8507462686567164,0,0,964,1736,0,0,0,0,0,0,0,0,8.0470574557e-06,3.9901384479e-06,4.0569190077e-06,0.0006161257922699,0.0002633491375649,0.0003527766547049,0,0,0,964,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
14,8,6,60098370.0,0.75,0,0,9,14,0,0,0,0,0,0,0,0,8.319693196337938e-08,3.3278772785351747e-08,4.9918159178027616e-08,3.660665006388693e-07,1.996726367121105e-07,1.6639386392675877e-07,3,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,normal
124,61,63,117610313.0,1.0327868852459017,0,0,63,124,0,0,0,0,0,0,0,0,5.356673100597905e-07,2.635823271722779e-07,2.720849828875126e-07,5.71803596849e-05,4.71557285966e-05,1.00246310882e-05,4,4,0,55,0,0,0,0,5,3,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
54,29,25,36083775.0,0.8620689655172413,0,0,28,54,0,0,0,2,0,0,0,0,7.759720262084551e-07,3.8798601310422763e-07,3.8798601310422763e-07,7.18051257109e-05,1.3385517452e-05,5.84196082588e-05,1,1,2,24,0,0,0,0,1,3,1,0,0.0,0,0,0.0,0,0,2,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
123,61,62,108304664.0,1.0163934426229508,0,0,65,123,0,0,0,0,0,0,0,0,6.00158826031721e-07,2.954628066617704e-07,3.046960193699507e-07,6.25088500343e-05,5.18537225691e-05,1.06551274652e-05,5,4,0,56,0,0,0,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
11,6,5,7000.0,0.8333333333333334,3,0,2,9,0,0,0,2,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
11,6,5,7277.0,0.8333333333333334,3,0,2,9,0,0,0,2,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
11,6,5,8406.0,0.8333333333333334,3,0,2,9,0,0,0,2,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
2,1,1,0.0,1.0,0,0,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,2,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
47,24,23,110278237.0,0.9583333333333334,0,0,25,47,0,0,0,0,0,0,0,0,2.26699307860716e-07,1.0881566777314369e-07,1.1788364008757233e-07,4.22386150406e-05,3.23726611625e-05,9.865953878e-06,4,4,0,17,2,0,0,0,0,0,0,7,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
11,6,5,40353.0,0.8333333333333334,3,0,2,9,0,0,0,2,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
1707,948,759,119823843.0,0.8006329113924051,0,0,959,1707,0,0,0,0,0,0,0,0,8.0034154805e-06,3.9891893635e-06,4.0142261169e-06,0.0006123489128954,0.0002632864979968,0.0003490624148985,0,0,0,959,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
100,50,50,99080082.0,1.0,0,0,53,100,0,0,0,0,0,0,0,0,5.349208330287817e-07,2.624139935612892e-07,2.725068394674926e-07,5.42490467458e-05,9.8405247585e-06,4.44085219872e-05,4,4,0,45,0,0,0,0,3,5,3,0,0.0,0,0,0.0,0,0,6,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
130,66,64,114310764.0,0.9696969696969696,0,0,67,130,0,0,0,0,0,0,0,0,5.861215309522383e-07,2.8868672420035617e-07,2.974348067518821e-07,5.93644881946e-05,4.92167124348e-05,1.01477757597e-05,6,5,0,56,0,0,0,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
24,9,15,114556847.0,1.6666666666666667,3,0,13,22,0,0,0,0,1,0,0,0,9.60221958622866e-08,0.0,9.60221958622866e-08,5.51167404249e-05,0.0,5.51167404249e-05,0,0,0,11,0,0,0,0,0,0,0,11,75.45454545454545,90,10,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
3,2,1,13160315.0,0.5,0,0,3,3,0,0,0,0,0,0,0,0,2.2795806939271602e-07,1.5197204626181065e-07,7.59860231309053e-08,0.0001308479318314,8.72319545542e-05,4.36159772771e-05,0,0,0,3,0,0,0,0,0,0,0,3,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
46,23,23,119949988.0,1.0,0,0,22,46,0,0,0,0,0,0,0,0,1.83409772412816e-07,9.1704886206408e-08,9.1704886206408e-08,2.8678618959e-05,3.7015426796e-06,2.49770762794e-05,4,4,0,14,2,0,0,0,0,0,0,5,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
11,6,5,12338.0,0.8333333333333334,3,0,2,9,0,0,0,2,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
124,61,63,112636858.0,1.0327868852459017,0,0,65,124,0,0,0,0,0,0,0,0,5.77075756143695e-07,2.840988337938191e-07,2.92976922349876e-07,6.10457369114e-05,1.01920456623e-05,5.0853691249e-05,4,4,0,57,0,0,0,0,4,5,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
